,seed,n_exp,n_sim,num_weeks,num_agents,capacity,threshold,contagious_threshold,contagious_duration,SIR_AgentsRecoveryTime,people_memory_weight,contagious_thresholdNotPresent,num_contagious_agents,contagiousness,capacity_pct,mean_attendance,mean_contagious,mean_present_contagious,std_attendance,std_contagious,std_present_contagious,argmax_acft_attendance,max_acft_attendance,argmax_acft_contagious,max_acft_contagious
5498,31053692,sett24_7,5498,4,2500,1250,0.85,0.5,3,7,0.55,0.4,500,0.46,0.5,1250.0,333.3333333333333,226.0,0.0,235.70226039551585,161.9279675246579,0,0.0,2,-0.3333333333333333
5499,66633978,sett24_7,5499,10,3000,1500,0.2,0.15,5,1,0.75,0.55,600,0.5,0.5,6.6,194.8,3.2,6.343500610861482,264.44084404645207,4.664761515876242,2,-0.188469184890656,2,-0.13066998279396688
5500,61421194,sett24_7,5500,7,1500,750,0.95,0.25,4,3,0.4,0.45,300,0.48,0.5,750.0,687.5,510.0,0.0,667.3025925320536,498.03664523807885,0,0.0,3,-0.3120664720007231
5501,9034244,sett24_7,5501,10,4000,4000,0.15,0.9,9,5,0.15,0.45,800,0.48,1.0,217.0,640.0,68.0,0.0,320.0,34.0,0,0.0,2,-0.10000000000000002
5502,74682027,sett24_7,5502,6,2500,2500,0.3,0.7,5,3,0.45,0.8,500,0.44,1.0,182.33333333333334,333.3333333333333,22.666666666666668,4.784233364802441,235.70226039551585,16.21384867602041,2,-0.22653721682847955,2,-0.3333333333333333
5503,80680463,sett24_7,5503,5,2500,1250,0.9,0.65,4,2,0.95,0.55,500,0.3,0.5,1250.0,333.3333333333333,298.6666666666667,0.0,235.70226039551585,211.2286807125291,0,0.0,2,-0.3333333333333333
5504,18473046,sett24_7,5504,9,3500,3500,0.15,0.4,8,9,0.25,0.15,700,0.18,1.0,76.2,560.0,0.0,0.4,280.0,0.0,2,-0.09999999999999928,2,-0.09999999999999996
5505,93736558,sett24_7,5505,10,4000,2000,0.3,0.5,9,7,0.85,0.25,800,0.32,0.5,231.6,640.0,57.2,87.91495890916403,320.0,35.50436592871361,2,-0.049344291140943755,2,-0.10000000000000002
5506,91327782,sett24_7,5506,200,1500,1500,0.5,0.25,10,10,0.6,0.5,300,0.48,1.0,608.71,389.37,328.69,8.279245134672607,205.6530405804884,205.90763438979138,3,0.654759467743512,21,0.7935218284910387
5507,56993799,sett24_7,5507,10,2500,2500,0.5,0.5,9,2,0.05,0.65,500,0.02,1.0,1343.4,400.0,238.8,63.65720697611543,200.0,120.07564282567884,2,0.12417230963615204,2,-0.1
5508,13852015,sett24_7,5508,11,1500,1500,0.95,0.35,10,1,0.15,0.25,300,0.1,1.0,1500.0,250.0,250.0,0.0,111.80339887498948,111.80339887498948,0,0.0,2,-0.0666666666666667
5509,85345549,sett24_7,5509,10,1000,500,0.65,0.35,9,6,0.05,0.15,200,0.26,0.5,455.0,160.0,104.4,55.157955001975914,80.0,85.74986880456436,2,0.5649487246910334,2,-0.10000000000000002
5510,53061840,sett24_7,5510,4,3000,1500,0.5,0.95,3,4,0.35,0.05,600,0.22,0.5,625.6666666666666,400.0,101.0,293.41930558313453,282.842712474619,142.8355697996826,2,-0.13191990577149593,2,-0.3333333333333333
5511,50443053,sett24_7,5511,6,3500,1750,0.45,0.85,5,9,0.85,0.75,700,0.16,0.5,925.0,466.6666666666667,121.0,87.0976463516667,329.98316455372213,85.63877626402656,2,-0.49784691097635997,2,-0.3333333333333334
5512,228891,sett24_7,5512,200,4000,2000,0.6,0.15,6,10,0.7,0.25,800,0.2,0.5,1194.79,886.08,307.36,116.1835870508395,221.43792267811764,278.560855828668,4,0.9063312019040397,4,0.9467780367106811
5513,69034073,sett24_7,5513,6,1500,750,0.45,0.1,4,10,0.45,0.5,300,0.06,0.5,243.66666666666666,278.6666666666667,35.333333333333336,4.988876515698588,232.00766270870358,30.771559740918057,2,-0.4761904761904764,2,-0.4992954180152805
5514,64337929,sett24_7,5514,6,2500,2500,0.85,0.25,5,8,0.8,0.3,500,0.12,1.0,2234.3333333333335,333.3333333333333,322.3333333333333,30.825674724525047,235.70226039551585,227.92445142098194,2,-0.47365138758964725,2,-0.3333333333333333
5515,41936512,sett24_7,5515,6,3500,1750,0.9,0.5,5,9,0.45,0.95,700,0.46,0.5,1750.0,466.6666666666667,286.0,0.0,329.98316455372213,202.27374191097238,0,0.0,2,-0.3333333333333334
5516,33518820,sett24_7,5516,4,4000,4000,0.35,0.2,1,8,0.1,0.25,800,0.3,1.0,806.6666666666666,0.0,0.0,137.84129360326762,0.0,0.0,2,-0.4896122072646324,0,0.0
5517,64944430,sett24_7,5517,200,3000,3000,0.6,0.1,10,6,0.45,0.25,600,0.5,1.0,1908.79,1864.26,972.56,153.62514735550297,122.61986951550716,199.7266291709746,17,0.803304267652662,17,0.7743337159533112
5518,11792600,sett24_7,5518,9,1500,750,0.15,0.05,6,1,0.7,0.6,300,0.28,0.5,1.0,246.4,0.2,1.2649110640673518,219.96508813900445,0.4000000000000001,2,-0.25,2,-0.234548484808402
5519,56713924,sett24_7,5519,11,2000,1000,0.95,0.4,7,8,0.15,0.8,400,0.24,0.5,1000.0,949.1666666666666,812.3333333333334,0.0,925.5384768999193,792.3138407362466,0,0.0,2,-0.002262646389721455
5520,64252188,sett24_7,5520,4,1500,1500,0.05,0.7,2,9,0.1,0.45,300,0.48,1.0,4.0,100.0,0.0,0.0,141.4213562373095,0.0,0,0.0,2,-0.3333333333333333
5521,96774616,sett24_7,5521,4,500,500,0.6,0.4,1,2,0.65,0.35,100,0.5,1.0,267.6666666666667,0.0,0.0,10.780641085864152,0.0,0.0,2,0.08922880815806325,0,0.0
5522,62548811,sett24_7,5522,4,500,250,0.65,0.55,3,3,0.55,0.4,100,0.18,0.5,183.0,66.66666666666667,24.666666666666668,29.87752778706208,47.14045207910317,17.9133717900592,2,-0.042569081404032864,2,-0.3333333333333333
5523,13822966,sett24_7,5523,4,3000,3000,0.85,0.75,1,6,0.1,0.35,600,0.28,1.0,2509.3333333333335,0.0,0.0,301.8965974560753,0.0,0.0,2,-0.47059478499460744,0,0.0
5524,75312091,sett24_7,5524,4,1000,500,0.4,0.35,1,8,0.55,0.75,200,0.3,0.5,104.66666666666667,0.0,0.0,1.247219128924647,0.0,0.0,2,0.09523809523809351,0,0.0
5525,44456106,sett24_7,5525,8,4000,2000,0.55,0.75,7,0,0.2,0.3,800,0.26,0.5,1231.25,600.0,285.75,225.72812740108398,346.41016151377545,168.3127668954438,2,0.3227662400904751,2,-0.1666666666666666
5526,30833466,sett24_7,5526,4,500,500,0.35,0.5,2,1,0.9,0.8,100,0.1,1.0,161.33333333333334,33.333333333333336,10.333333333333334,20.677416559027765,47.14045207910317,14.613540144521982,2,-0.09944559944559932,2,-0.3333333333333335
5527,4208828,sett24_7,5527,4,2500,1250,0.55,0.6,2,10,0.45,0.85,500,0.34,0.5,540.3333333333334,166.66666666666666,17.666666666666668,170.8065832715147,235.70226039551585,24.984439601924677,2,-0.35753222583601824,2,-0.3333333333333332
5528,91928783,sett24_7,5528,9,2000,1000,0.15,0.55,8,9,0.9,0.9,400,0.22,0.5,15.8,320.0,2.8,16.581917862539303,160.0,3.7629775444453557,2,-0.042246144893802726,2,-0.10000000000000002
5529,86950452,sett24_7,5529,11,3000,1500,0.55,0.2,10,7,0.75,0.05,600,0.46,0.5,803.1666666666666,500.0,68.16666666666667,153.2051094303175,223.60679774997897,152.42530046623565,5,-0.11008578061543493,2,-0.0666666666666667
5530,72181239,sett24_7,5530,4,4000,4000,0.6,0.8,2,0,0.05,0.7,800,0.08,1.0,2003.0,266.6666666666667,139.33333333333334,726.5631424728342,377.12361663282536,197.04708969065123,2,-0.0968881378963706,2,-0.3333333333333335
5531,57881508,sett24_7,5531,11,1000,1000,0.75,0.45,6,3,0.5,0.7,200,0.24,1.0,721.8333333333334,338.5,245.83333333333334,11.950127846828902,397.66516484768107,290.37643193314125,3,0.25199377553005253,2,-0.08887566786516593
5532,94115015,sett24_7,5532,200,2500,1250,0.5,0.4,8,10,0.05,0.7,500,0.24,0.5,639.35,417.17,342.11,16.880388028715455,28.735015225330926,19.113291187024803,14,0.3749316979443581,2,0.8332098891475377
5533,61029480,sett24_7,5533,13,3000,3000,0.4,0.25,7,10,0.85,0.5,600,0.08,1.0,538.8571428571429,955.5714285714286,209.14285714285714,99.55820777160402,950.923890171006,233.59209170287093,2,0.1956879309127703,2,0.10707249021095223
5534,51861209,sett24_7,5534,15,500,500,0.8,0.25,10,7,0.15,0.55,100,0.34,1.0,416.5,253.75,214.625,14.773286702694158,218.74514280321745,181.28978011735796,5,0.12528636884306982,2,0.2975149263771386
5535,42104874,sett24_7,5535,9,3500,1750,0.4,0.45,8,10,0.3,0.1,700,0.4,0.5,622.8,560.0,51.0,79.22474360955673,280.0,62.501199988480224,4,-0.22739717297373094,2,-0.09999999999999996
5536,72619606,sett24_7,5536,4,1500,750,0.85,0.6,1,8,0.65,0.2,300,0.48,0.5,750.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
5537,1034839,sett24_7,5537,7,1000,500,0.05,0.45,6,3,0.7,0.6,200,0.08,0.5,0.0,150.0,0.0,0.0,86.60254037844386,0.0,0,0.0,2,-0.1666666666666666
5538,3427703,sett24_7,5538,9,1500,1500,0.25,0.8,8,8,0.6,0.4,300,0.22,1.0,33.6,240.0,3.8,6.829348431585549,120.0,2.039607805437114,2,-0.07512864493996563,2,-0.09999999999999998
5539,78771057,sett24_7,5539,11,2500,2500,0.5,0.55,10,8,0.8,0.7,500,0.5,1.0,865.3333333333334,416.6666666666667,143.0,53.521542910827556,186.33899812498245,64.81512169239521,2,0.007938662839558895,2,-0.06666666666666667
5540,8498154,sett24_7,5540,4,2500,1250,0.2,0.25,1,1,0.5,0.95,500,0.48,0.5,32.333333333333336,0.0,0.0,10.873004286866726,0.0,0.0,2,-0.3746867167919799,0,0.0
5541,37622842,sett24_7,5541,9,2500,2500,0.65,0.7,8,1,0.15,0.1,500,0.08,1.0,1579.2,400.0,174.0,521.343418487277,200.0,213.24070905903497,4,-0.004563490603496119,2,-0.1
5542,12034572,sett24_7,5542,6,2000,2000,0.45,0.45,5,9,0.8,0.8,400,0.28,1.0,660.3333333333334,266.6666666666667,92.33333333333333,55.37949881399153,188.56180831641268,65.35203813875195,2,-0.49361157404052847,2,-0.3333333333333333
5543,76041091,sett24_7,5543,4,2000,1000,0.3,0.9,2,4,0.95,0.35,400,0.24,0.5,554.0,133.33333333333334,39.0,29.427877939124322,188.56180831641268,55.154328932550705,2,0.02694380292532717,2,-0.3333333333333335
5544,9949576,sett24_7,5544,5,3500,3500,0.8,0.45,4,4,0.25,0.65,700,0.4,1.0,2840.3333333333335,466.6666666666667,374.0,143.28138593535294,329.98316455372213,265.4442816612682,2,0.16471284399366354,2,-0.3333333333333334
5545,30847470,sett24_7,5545,11,2000,2000,0.2,0.2,10,9,0.5,0.1,400,0.06,1.0,15.333333333333334,333.3333333333333,0.16666666666666666,1.247219128924647,149.07119849998597,0.372677996249965,2,-0.023809523809523746,2,-0.06666666666666662
5546,63924043,sett24_7,5546,7,1000,500,0.55,0.85,6,0,0.95,0.15,200,0.04,0.5,468.25,150.0,56.75,24.508926945094924,86.60254037844386,56.751101310899685,3,0.15568099053168244,2,-0.1666666666666666
5547,73269118,sett24_7,5547,4,3000,1500,0.9,0.35,1,4,0.05,0.8,600,0.46,0.5,1021.0,0.0,0.0,677.4082963767125,0.0,0.0,2,-0.3333333333333333,0,0.0
5548,8140548,sett24_7,5548,10,2000,1000,0.95,0.85,9,0,0.1,0.15,400,0.4,0.5,1000.0,320.0,240.0,0.0,160.0,195.95917942265424,0,0.0,2,-0.10000000000000002
5549,48451898,sett24_7,5549,4,2500,1250,0.15,0.95,2,3,0.1,0.5,500,0.42,0.5,13.666666666666666,166.66666666666666,0.0,7.93025150224688,235.70226039551585,0.0,2,-0.4711425206124852,2,-0.3333333333333332
5550,96149539,sett24_7,5550,7,4000,2000,0.35,0.65,6,2,0.5,0.35,800,0.32,0.5,332.5,600.0,97.0,28.570089254323307,346.41016151377545,56.324950066555765,2,-0.03415007656967846,2,-0.1666666666666666
5551,38513295,sett24_7,5551,10,3000,1500,0.95,0.45,9,5,0.1,0.3,600,0.48,0.5,1500.0,480.0,480.0,0.0,240.0,240.0,0,0.0,2,-0.09999999999999998
5552,16598449,sett24_7,5552,8,3500,3500,0.95,0.5,7,5,0.6,0.35,700,0.44,1.0,3491.0,525.0,524.0,3.1622776601683795,303.10889132455355,302.53264286684833,3,-0.2,2,-0.16666666666666663
5553,83234782,sett24_7,5553,6,1000,1000,0.4,0.65,5,3,0.75,0.5,200,0.02,1.0,214.0,133.33333333333334,32.333333333333336,25.152865973217974,94.28090415820634,23.041026211713937,2,-0.42413066385669124,2,-0.3333333333333333
5554,98450280,sett24_7,5554,4,4000,4000,0.8,0.55,3,10,0.7,0.95,800,0.2,1.0,3120.6666666666665,533.3333333333334,417.0,30.57595278791634,377.12361663282536,294.8773756439559,2,-0.4666825132715312,2,-0.3333333333333333
5555,52480442,sett24_7,5555,19,3000,1500,0.2,0.3,7,8,0.95,0.5,600,0.36,0.5,48.5,258.5,11.2,44.3852452961567,278.2230220524535,14.958609561052125,2,0.33456003654729566,2,0.3511850511671589
5556,63097297,sett24_7,5556,5,1000,1000,0.9,0.9,4,7,0.55,0.9,200,0.16,1.0,894.3333333333334,133.33333333333334,119.0,6.548960901462833,94.28090415820634,84.15461959987698,2,0.039723661485317065,2,-0.3333333333333333
5557,50338603,sett24_7,5557,4,2000,1000,0.85,0.7,3,4,0.7,0.35,400,0.32,0.5,1000.0,266.6666666666667,245.33333333333334,0.0,188.56180831641268,173.66890593565932,0,0.0,2,-0.3333333333333333
5558,39010382,sett24_7,5558,4,3000,1500,0.85,0.5,1,10,0.2,0.8,600,0.16,0.5,1293.3333333333333,0.0,0.0,292.27080289043965,0.0,0.0,2,-0.33333333333333337,0,0.0
5559,3345706,sett24_7,5559,5,3500,1750,0.3,0.45,4,0,0.85,0.05,700,0.04,0.5,533.3333333333334,466.6666666666667,50.666666666666664,66.8447621150844,329.98316455372213,71.65348716023682,2,-0.4154440410470647,2,-0.3333333333333334
5560,66792501,sett24_7,5560,4,3500,3500,0.4,0.25,1,9,0.1,0.35,700,0.22,1.0,948.3333333333334,0.0,0.0,183.63792878620933,0.0,0.0,2,-0.49757390847847055,0,0.0
5561,96400508,sett24_7,5561,4,1500,750,0.4,0.25,1,5,0.65,0.5,300,0.04,0.5,237.0,0.0,0.0,61.84388948527305,0.0,0.0,2,-0.49572947533554124,0,0.0
5562,81616790,sett24_7,5562,10,2500,2500,0.1,0.65,9,2,0.55,0.95,500,0.34,1.0,0.0,400.0,0.0,0.0,200.0,0.0,0,0.0,2,-0.1
5563,80154498,sett24_7,5563,21,3000,3000,0.4,0.45,10,6,0.9,0.85,600,0.46,1.0,519.5454545454545,502.54545454545456,103.63636363636364,107.36967883850774,680.6946136299255,165.4977466077149,2,0.4398763615821536,2,0.25989322731378045
5564,12195096,sett24_7,5564,5,3500,3500,0.3,0.35,4,6,0.05,0.25,700,0.24,1.0,1107.0,466.6666666666667,76.66666666666667,22.759613353482084,329.98316455372213,54.511976258025676,2,-0.15958815958815956,2,-0.3333333333333334
5565,20790931,sett24_7,5565,4,3000,1500,0.3,0.9,3,1,0.5,0.6,600,0.08,0.5,134.33333333333334,400.0,17.0,15.58489297008128,282.842712474619,12.027745701779143,2,0.14425129612686818,2,-0.3333333333333333
5566,33378256,sett24_7,5566,13,3500,3500,0.5,0.35,7,4,0.4,0.95,700,0.06,1.0,1547.7142857142858,865.0,458.57142857142856,39.57529635558846,986.5993542032579,521.3520491795093,2,0.17916523953478003,2,0.01590190746572174
5567,16922958,sett24_7,5567,15,3000,3000,0.6,0.05,10,6,0.45,0.85,600,0.02,1.0,1696.25,1404.625,845.375,17.181021506301654,1023.3423104587242,629.8438174460396,2,0.021543510480626773,2,0.3187554051660148
5568,73000382,sett24_7,5568,4,3500,3500,0.85,0.65,2,6,0.4,0.65,700,0.04,1.0,2933.3333333333335,233.33333333333334,193.0,36.91732505056249,329.98316455372213,272.94321753800733,2,0.15288874395347765,2,-0.3333333333333334
5569,58763086,sett24_7,5569,4,2500,1250,0.5,0.15,2,9,0.25,0.85,500,0.1,0.5,376.6666666666667,801.3333333333334,27.0,213.28280651650184,602.2742084982738,25.93581821856921,2,-0.4963451113727368,2,-0.47913950669319777
5570,81817190,sett24_7,5570,9,4000,4000,0.95,0.65,8,3,0.7,0.85,800,0.12,1.0,3793.4,640.0,608.8,18.380424369420854,320.0,304.4203672555435,2,0.08363722472176198,2,-0.10000000000000002
5571,10378066,sett24_7,5571,8,2000,2000,0.2,0.9,7,1,0.5,0.35,400,0.32,1.0,27.75,300.0,5.0,3.031088913245535,173.20508075688772,3.0,2,-0.16666666666666669,2,-0.1666666666666666
5572,77471200,sett24_7,5572,7,1000,1000,0.05,0.55,6,8,0.95,0.8,200,0.14,1.0,2.0,150.0,0.5,1.8708286933869707,86.60254037844386,0.5,2,-0.21428571428571433,2,-0.1666666666666666
5573,59123811,sett24_7,5573,4,2000,1000,0.9,0.25,1,6,0.55,0.8,400,0.22,0.5,1000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
5574,22928960,sett24_7,5574,9,1000,1000,0.4,0.85,8,10,0.6,0.8,200,0.44,1.0,155.0,160.0,25.0,7.014271166700073,80.0,12.66491215919005,2,-0.03252032520325203,2,-0.10000000000000002
5575,51555538,sett24_7,5575,14,500,250,0.9,0.05,10,10,0.15,0.8,100,0.5,0.5,250.0,276.85714285714283,202.42857142857142,0.0,227.9175468525083,165.45163915162394,0,0.0,2,0.15624411747967665
5576,53500615,sett24_7,5576,7,2500,2500,0.55,0.5,6,4,0.45,0.2,500,0.34,1.0,1354.75,375.0,238.0,41.14228360215315,216.50635094610965,137.65173446055812,2,-0.30323450134770896,2,-0.16666666666666666
5577,17299419,sett24_7,5577,4,500,250,0.15,0.75,1,10,0.65,0.4,100,0.1,0.5,6.333333333333333,0.0,0.0,8.259674462242579,0.0,0.0,2,-0.30401737242128113,0,0.0
5578,92650208,sett24_7,5578,9,1000,1000,0.05,0.35,8,3,0.45,0.8,200,0.16,1.0,0.0,160.0,0.0,0.0,80.0,0.0,0,0.0,2,-0.10000000000000002
5579,33561809,sett24_7,5579,5,3000,1500,0.4,0.8,4,9,0.2,0.9,600,0.46,0.5,377.0,400.0,45.333333333333336,105.96540315908143,282.842712474619,34.03266404826725,2,-0.4869085079855133,2,-0.3333333333333333
5580,35735234,sett24_7,5580,13,4000,2000,0.75,0.05,7,0,0.4,0.4,800,0.02,0.5,1759.4285714285713,1724.142857142857,773.8571428571429,48.44984783363144,1372.5248297073774,627.8142192381048,3,0.17552418543533266,2,0.22684985842614075
5581,67316471,sett24_7,5581,9,2000,1000,0.2,0.8,8,9,0.45,0.75,400,0.34,0.5,9.0,320.0,0.8,0.6324555320336759,160.0,0.4,4,0.0,2,-0.10000000000000002
5582,88096354,sett24_7,5582,4,2000,2000,0.9,0.5,3,1,0.9,0.75,400,0.36,1.0,1804.6666666666667,266.6666666666667,238.0,11.8133634311129,188.56180831641268,168.34092392126956,2,-0.37154989384288617,2,-0.3333333333333333
5583,17747300,sett24_7,5583,4,2500,1250,0.45,0.85,3,7,0.25,0.6,500,0.3,0.5,267.3333333333333,333.3333333333333,21.666666666666668,135.9346248099513,235.70226039551585,20.401524997465806,2,-0.4961195561541915,2,-0.3333333333333333
5584,72555287,sett24_7,5584,4,3500,3500,0.7,0.55,3,2,0.35,0.35,700,0.14,1.0,2500.3333333333335,466.6666666666667,352.3333333333333,213.26092521186862,329.98316455372213,249.258010012829,2,-0.2642898907624481,2,-0.3333333333333334
5585,95626434,sett24_7,5585,4,2500,1250,0.85,0.6,2,1,0.05,0.3,500,0.22,0.5,850.0,166.66666666666666,4.666666666666667,565.685424949238,235.70226039551585,6.599663291074443,2,-0.3333333333333333,2,-0.3333333333333332
5586,64462556,sett24_7,5586,10,1500,750,0.05,0.15,9,10,0.05,0.35,300,0.24,0.5,0.0,240.0,0.0,0.0,120.0,0.0,0,0.0,2,-0.09999999999999998
5587,50969463,sett24_7,5587,5,4000,2000,0.1,0.3,4,2,0.6,0.25,800,0.32,0.5,5.0,533.3333333333334,0.6666666666666666,4.320493798938574,377.12361663282536,0.9428090415820634,2,-0.4285714285714286,2,-0.3333333333333333
5588,3494834,sett24_7,5588,6,500,250,0.05,0.1,5,1,0.95,0.95,100,0.06,0.5,0.0,66.66666666666667,0.0,0.0,47.14045207910317,0.0,0,0.0,2,-0.3333333333333333
5589,23481103,sett24_7,5589,200,4000,4000,0.45,0.05,9,4,0.5,0.15,800,0.4,1.0,886.43,1100.53,434.85,271.7547885502664,380.0312738446666,527.8180060399607,14,0.8570917151293199,14,0.8608577518006348
5590,54905066,sett24_7,5590,5,3000,1500,0.1,0.2,4,9,0.5,0.05,600,0.28,0.5,3.3333333333333335,400.0,0.3333333333333333,2.6246692913372702,282.842712474619,0.4714045207910317,2,-0.4139784946236558,2,-0.3333333333333333
5591,84169231,sett24_7,5591,200,3500,1750,0.8,0.05,7,8,0.05,0.15,700,0.36,0.5,1750.0,1288.64,486.75,0.0,455.6895987401951,734.8491596919738,0,0.0,6,0.9397278770392435
5592,16452750,sett24_7,5592,8,500,500,0.55,0.35,4,10,0.8,0.65,100,0.26,1.0,230.25,132.5,62.25,18.267115262131565,135.38925363558218,64.48400964580289,2,-0.012830117999625473,2,-0.273039102030796
5593,78246681,sett24_7,5593,9,3000,3000,0.65,0.15,2,0,0.4,0.35,600,0.2,1.0,1904.2,121.4,77.2,21.627759939485177,117.70743391986761,79.73556295656287,2,0.16304087566273243,2,-0.135475899023027
5594,97793568,sett24_7,5594,11,1500,1500,0.1,0.8,10,4,0.95,0.75,300,0.06,1.0,3.5,250.0,0.6666666666666666,4.924428900898052,111.80339887498948,0.9428090415820635,2,-0.14432989690721645,2,-0.0666666666666667
5595,21577584,sett24_7,5595,4,3500,3500,0.2,0.65,1,5,0.6,0.1,700,0.1,1.0,135.66666666666666,0.0,0.0,86.88050542107949,0.0,0.0,2,-0.43397513272686233,0,0.0
5596,81364035,sett24_7,5596,9,4000,4000,0.15,0.3,7,8,0.2,0.65,800,0.18,1.0,95.2,864.0,62.6,0.4,531.6239272267568,31.83457240171446,2,-0.09999999999999928,2,-0.24492753623188404
5597,94052232,sett24_7,5597,5,4000,4000,0.2,0.95,4,0,0.7,0.8,800,0.46,1.0,95.66666666666667,533.3333333333334,12.333333333333334,55.162386540911086,377.12361663282536,10.208928554075703,2,-0.469570826943207,2,-0.3333333333333333
5598,85046694,sett24_7,5598,10,500,250,0.2,0.25,9,1,0.65,0.1,100,0.06,0.5,0.4,80.0,0.0,0.48989794855663565,40.0,0.0,4,-0.20000000000000007,2,-0.10000000000000002
5599,78106708,sett24_7,5599,7,1500,750,0.6,0.75,6,3,0.4,0.65,300,0.44,0.5,463.0,225.0,69.5,17.84656829757475,129.9038105676658,40.28957681584655,2,-0.3673469387755102,2,-0.16666666666666663
5600,48125502,sett24_7,5600,11,2500,2500,0.8,0.8,10,10,0.25,0.6,500,0.2,1.0,2008.3333333333333,416.6666666666667,331.1666666666667,36.61359795971376,186.33899812498245,148.23339329884104,3,0.16158309158723572,2,-0.06666666666666667
5601,387002,sett24_7,5601,16,1500,750,0.95,0.15,7,0,0.9,0.35,300,0.18,0.5,750.0,313.625,308.125,0.0,512.3319084099682,503.1079500216629,0,0.0,2,-0.05831119160544021
5602,2983039,sett24_7,5602,19,3500,3500,0.2,0.2,5,2,0.95,0.5,700,0.48,1.0,69.8,238.5,23.6,65.28368862127813,226.48940372564894,31.591771080457008,2,0.3253226215168607,2,0.41191813628162804
5603,26923820,sett24_7,5603,10,1000,500,0.25,0.25,8,8,0.6,0.55,200,0.14,0.5,7.8,198.4,1.6,1.8330302779823358,125.85960432164087,1.019803902718557,4,-0.23571428571428574,4,-0.24949294977980693
5604,65708198,sett24_7,5604,18,3000,3000,0.6,0.15,5,7,0.6,0.65,600,0.16,1.0,1557.2222222222222,71.33333333333333,28.0,27.919637763400626,62.89674077406555,24.675674031095664,2,0.23975468975468983,2,0.32586538341509697
5605,18733048,sett24_7,5605,200,2000,2000,0.65,0.3,9,1,0.9,0.45,400,0.4,1.0,1183.53,1702.38,1072.71,32.46150181368693,28.493781777784427,51.289237662496014,11,0.6617379801320826,11,0.5836424239766791
5606,34744216,sett24_7,5606,4,500,250,0.95,0.4,3,1,0.65,0.2,100,0.14,0.5,250.0,66.66666666666667,66.0,0.0,47.14045207910317,46.66904755831214,0,0.0,2,-0.3333333333333333
5607,89901874,sett24_7,5607,9,1500,1500,0.3,0.25,4,6,0.7,0.35,300,0.42,1.0,68.8,142.0,19.0,15.065191668213185,131.31184257331856,14.872793954062566,2,-0.14212195981670772,2,-0.17964599716983318
5608,64983521,sett24_7,5608,5,3000,1500,0.1,0.9,4,3,0.75,0.95,600,0.46,0.5,8.333333333333334,400.0,1.3333333333333333,5.792715732327589,282.842712474619,1.247219128924647,2,-0.48233995584988965,2,-0.3333333333333333
5609,89361546,sett24_7,5609,14,1500,750,0.5,0.15,8,5,0.9,0.65,300,0.12,0.5,399.85714285714283,514.1428571428571,149.28571428571428,36.43165253076573,525.4582839419941,158.46560175247973,2,0.18738413010815982,2,0.0940414361311539
5610,98152717,sett24_7,5610,4,4000,2000,0.6,0.8,1,3,0.3,0.85,800,0.26,0.5,1034.6666666666667,0.0,0.0,506.58157180151045,0.0,0.0,2,-0.40992761881010353,0,0.0
5611,69965030,sett24_7,5611,5,2500,1250,0.75,0.55,4,1,0.9,0.75,500,0.42,0.5,1250.0,333.3333333333333,233.0,0.0,235.70226039551585,165.1807091238764,0,0.0,2,-0.3333333333333333
5612,80841297,sett24_7,5612,200,1500,750,0.55,0.15,9,9,0.55,0.7,300,0.2,0.5,386.64,492.43,232.09,11.070248416363563,55.279156107885726,50.64782226315362,26,0.14959970754889418,19,0.7750427767319109
5613,30498541,sett24_7,5613,6,3500,1750,0.25,0.5,5,4,0.5,0.25,700,0.14,0.5,75.0,466.6666666666667,18.666666666666668,12.24744871391589,329.98316455372213,13.224556283251582,2,-0.5,2,-0.3333333333333334
5614,27263200,sett24_7,5614,6,3000,1500,0.65,0.5,5,1,0.2,0.55,600,0.2,0.5,1251.3333333333333,400.0,149.33333333333334,193.70825715206072,282.842712474619,107.70742262671078,2,0.04343521682568088,2,-0.3333333333333333
5615,55201453,sett24_7,5615,5,500,250,0.6,0.25,3,1,0.05,0.8,100,0.42,0.5,165.0,188.0,52.333333333333336,40.849316599750686,139.06353464034584,37.025516726831626,2,0.019576508190171798,2,-0.4666298952013238
5616,52472105,sett24_7,5616,4,2500,1250,0.75,0.5,2,4,0.85,0.6,500,0.44,0.5,1250.0,166.66666666666666,120.66666666666667,0.0,235.70226039551585,170.64843652635346,0,0.0,2,-0.3333333333333332
5617,96175678,sett24_7,5617,11,1000,1000,0.7,0.4,10,7,0.3,0.25,200,0.32,1.0,727.1666666666666,166.66666666666666,156.5,83.27547991789393,74.53559924999298,70.13736521997387,3,0.0018725991676446882,2,-0.06666666666666662
5618,27470438,sett24_7,5618,4,3000,3000,0.5,0.05,1,7,0.55,0.65,600,0.26,1.0,1082.0,0.0,0.0,51.633322573702344,0.0,0.0,2,-0.46386596649162287,0,0.0
5619,46959552,sett24_7,5619,11,4000,4000,0.5,0.65,10,2,0.5,0.1,800,0.08,1.0,1606.0,666.6666666666666,129.66666666666666,199.5244345938612,298.14239699997194,183.4499629023917,2,-0.03805157833040278,2,-0.06666666666666662
